Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_58_102.jpg;0;1;0;5.014683;117.2847;101.1062;1.263929;218.7269;359.8412
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_58_152.jpg;0;1;0;5.01834;117.1289;100.9796;1.274014;218.7437;359.8198
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_58_193.jpg;0;1;0;4.999056;116.9736;100.8528;1.272249;218.7416;359.8342
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_58_236.jpg;0;1;0;4.985135;116.8186;100.7263;1.255103;218.7389;359.8656
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_58_285.jpg;0;1;0;5.01435;116.5852;100.5365;1.256611;218.7793;359.9099
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_58_335.jpg;0;1;0;5.017488;116.4294;100.4099;1.270938;218.8069;359.9438
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_58_384.jpg;0;1;0;4.993855;116.1954;100.2199;1.306548;218.8414;359.9936
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_58_426.jpg;0;1;0;5.014508;116.039;100.0935;1.338136;218.8515;-0.004816918
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_58_468.jpg;0;1;0;5.017871;115.8824;99.96724;1.372797;218.8577;-0.004467693
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_58_510.jpg;0;1;0;4.994373;115.7259;99.841;1.408945;218.8609;-0.004160896
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_58_551.jpg;0;1;0;5.015285;115.569;99.71465;1.449236;218.8613;-0.004005747
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_58_593.jpg;0;1;0;5.016895;115.4122;99.5884;1.491006;218.8586;-0.003775224
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_58_636.jpg;0;1;0;5.021824;115.2552;99.46221;1.533566;218.8531;-0.003577312
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_58_676.jpg;0;1;0;5.027542;115.0992;99.337;1.490175;218.839;-0.002623039
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_58_717.jpg;0;1;0;5.013223;114.9436;99.21236;1.446633;218.8244;-0.001867104
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_58_759.jpg;0;1;0;5.009809;114.7872;99.08742;1.420477;218.8056;-0.001590322
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_58_801.jpg;0;1;0;5.007742;114.5522;98.89992;1.400727;218.7787;-0.001616783
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_58_843.jpg;0;1;0;5.003472;114.3953;98.7749;1.398067;218.7624;-0.001780755
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_58_884.jpg;0;1;0;4.994321;114.2386;98.65018;1.39397;218.7198;-0.001377811
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_58_935.jpg;0;1;0;5.014113;114.0815;98.52522;1.402776;218.6968;-0.001395858
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_58_977.jpg;0;1;0;5.006003;113.9243;98.4003;1.416569;218.6727;-0.001313239
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_018.jpg;0;1;0;4.999873;113.767;98.27541;1.434086;218.6456;-0.00108223
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_068.jpg;0;1;0;4.985941;113.531;98.08822;1.466015;218.5936;-0.001469932
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_110.jpg;0;1;0;5.009274;113.3733;97.96339;1.492616;218.5695;-0.001503098
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_152.jpg;0;1;0;5.015669;113.2157;97.83865;1.520692;218.5437;-0.001363103
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_193.jpg;0.7782052;1;0;5.035471;113.0586;97.71456;1.468397;218.5204;-0.002260841
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_235.jpg;2.648932;1;0;5.007545;112.9029;97.59129;1.406518;218.5337;-0.001558126
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_276.jpg;4.517259;1;0;5.010222;112.7465;97.46661;1.373826;218.6852;-0.001645908
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_318.jpg;6.388258;1;0;5.007589;112.5909;97.34086;1.349262;218.9789;0.01626329
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_359.jpg;7.498559;1;0;5.002464;112.4364;97.21365;1.328822;219.4311;0.06529529
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_401.jpg;5.636932;1;0;4.992036;112.2065;97.02064;1.296898;220.2214;0.1800348
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_452.jpg;3.774844;1;0;5.011456;112.0538;96.89188;1.241336;220.7306;0.2170084
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_493.jpg;1.495345;1;0;5.012396;111.9025;96.76273;1.170658;221.0118;0.2655236
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_535.jpg;0;1;0;4.99101;111.7513;96.63289;1.108215;221.2038;0.3098263
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_576.jpg;0;1;0;5.01762;111.6;96.5025;1.056948;221.3098;0.3429712
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_618.jpg;0;1;0;5.025307;111.4488;96.3716;1.020931;221.3564;0.3786735
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_669.jpg;0;1;0;5.012573;111.2224;96.1754;0.9661672;221.3169;0.4022025
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_710.jpg;0;1;0;5.016466;111.0714;96.0444;0.9398695;221.2673;0.4048251
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_752.jpg;0;1;0;5.005329;110.9201;95.91294;0.937334;221.2469;0.4024882
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_802.jpg;0;1;0;4.998076;110.6927;95.71558;0.9542565;221.2071;0.3784893
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_843.jpg;0;1;0;5.01558;110.5409;95.58382;0.9839498;221.1824;0.3545334
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_885.jpg;0;1;0;5.021308;110.389;95.45205;1.023328;221.1538;0.3220889
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_926.jpg;0;1;0;5.016442;110.2366;95.32009;1.071939;221.1291;0.2797583
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_59_968.jpg;0;1;0;5.005425;110.0842;95.18812;1.132149;221.1057;0.2331773
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_018.jpg;0;1;0;5.016801;109.9319;95.05642;1.188744;221.065;0.1799541
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_059.jpg;0;1;0;5.006064;109.7792;94.92456;1.259516;221.0346;0.1225166
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_102.jpg;0;1;0;5.000555;109.5495;94.72662;1.380662;220.9995;0.02267667
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_152.jpg;0;1;0;4.988078;109.3975;94.59481;1.444282;220.9605;-0.004475516
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_201.jpg;0;1;0;5.008127;109.1693;94.39639;1.526272;220.9696;-0.004713489
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_242.jpg;0;1;0;5.007395;109.0181;94.26527;1.470371;220.9002;-0.001257382
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_284.jpg;0;1;0;4.959433;108.8682;94.13575;1.399687;220.9506;-0.002012465
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_325.jpg;0;1;0;5.013078;108.7167;94.00517;1.363707;220.9239;-0.001564023
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_368.jpg;0;1;0;5.013759;108.565;93.8746;1.338784;220.9028;-0.001537372
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_409.jpg;0;1;0;5.004695;108.4132;93.74404;1.323652;220.8885;-0.001778031
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_451.jpg;0;1;0;4.993534;108.2613;93.61353;1.315677;220.894;-0.002583986
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_492.jpg;0;1;0;5.014138;108.1089;93.48272;1.32045;220.8741;-0.001224049
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_535.jpg;0;1;0;5.016433;107.9566;93.35193;1.332305;220.8517;-0.0012888
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_584.jpg;0;1;0;5.021514;107.728;93.15591;1.355964;220.8298;-0.001609334
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_626.jpg;0;1;0;5.016765;107.5753;93.02498;1.381585;220.8094;-0.001384103
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_668.jpg;0;1;0;5.008542;107.4225;92.89413;1.411029;220.788;-0.001496158
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_709.jpg;0;1;0;5.021495;107.2697;92.76329;1.443978;220.7667;-0.001562208
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_752.jpg;0;1;0;5.016944;107.117;92.6327;1.47217;220.7422;-0.001525343
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_793.jpg;0;1;0;5.008909;106.964;92.502;1.506898;220.7188;-0.001510047
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_835.jpg;0;1;0;5.016177;106.8116;92.37195;1.494537;220.6948;-0.004161054
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_876.jpg;0;1;0;4.980547;106.6598;92.24245;1.44416;220.672;-0.001381258
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_918.jpg;0;1;0;5.013478;106.5075;92.11272;1.412615;220.6483;-0.001501817
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_00_961.jpg;0;1;0;5.014234;106.2789;91.91809;1.379627;220.611;-0.001275267
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_002.jpg;0;1;0;5.016919;106.1263;91.78829;1.368975;220.5854;-0.001170751
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_043.jpg;0;1;0;5.022672;105.9735;91.6585;1.365256;220.5543;-0.0007961565
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_085.jpg;0;1;0;5.015993;105.8205;91.52851;1.372097;220.5327;-0.001487486
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_134.jpg;0;1;0;5.008798;105.6673;91.39858;1.384678;220.5121;-0.001540017
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_175.jpg;1.519221;1;0;5.020926;105.5141;91.26859;1.403221;220.5049;-0.001761276
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_217.jpg;3.429976;1;0;5.029955;105.3609;91.13821;1.427716;220.5855;-0.002779522
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_268.jpg;5.243353;1;0;5.010923;105.133;90.94194;1.453836;220.8887;0.00353843
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_310.jpg;7.51154;1;0;5.016659;104.982;90.80925;1.479115;221.3177;0.03555925
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_351.jpg;6.404827;1;0;5.021955;104.8322;90.67616;1.464205;221.8781;0.04958346
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_402.jpg;4.572521;1;0;5.03076;104.6103;90.47588;1.378437;222.7095;0.06597119
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_443.jpg;2.300911;1;0;5.010654;104.4632;90.3405;1.339079;223.0921;0.116673
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_485.jpg;0.8169805;1;0;5.008615;104.3166;90.20449;1.307091;223.3286;0.1786766
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_526.jpg;0;1;0;5.004801;104.1698;90.06913;1.245814;223.4541;0.1913264
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_568.jpg;0.7825044;1;0;5.012652;104.0242;89.93353;1.1836;223.4974;0.2181236
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_618.jpg;2.647743;1;0;5.007312;103.8786;89.79666;1.144626;223.5732;0.2567923
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_659.jpg;4.909315;1;0;5.002582;103.6614;89.5892;1.109493;223.9218;0.3403504
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_702.jpg;6.388549;1;0;4.999891;103.5179;89.45108;1.033494;224.3249;0.3461752
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_743.jpg;8.664333;1;0;4.993617;103.3769;89.3113;0.9408513;224.982;0.3886224
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_784.jpg;10.52836;1;0;5.013866;103.2381;89.16862;0.8684055;225.7308;0.4967403
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_835.jpg;12.42999;1;0;5.017759;103.1012;89.02426;0.7883289;226.6257;0.6223804
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_877.jpg;14.63295;1;0;5.006558;102.9672;88.87943;0.6286865;227.7389;0.7173491
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_918.jpg;15;1;0;5.013025;102.8367;88.73232;0.4257515;229.0432;0.8348673
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_01_959.jpg;15;1;0;5.009377;102.7103;88.58214;0.2145164;230.393;1.017829
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_002.jpg;15;1;0;5.007628;102.5257;88.35267;359.9149;232.362;1.284649
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_045.jpg;15;1;0;5.002181;102.4031;88.19656;359.8527;233.5382;1.34666
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_085.jpg;15;1;0;5.001321;102.2816;88.03746;359.8865;234.6747;1.330242
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_135.jpg;15;1;0;5.001142;102.1623;87.87422;0.01510043;235.812;1.279234
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_178.jpg;15;1;0;5.027114;102.0477;87.70813;0.1134573;237.106;1.229729
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_218.jpg;15;1;0;5.00751;101.9376;87.54086;0.1433891;238.4981;1.166554
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_260.jpg;15;1;0;5.00592;101.7829;87.28636;0.03533932;240.8018;1.133499
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_301.jpg;15;1;0;5.014443;101.6865;87.11253;359.9674;242.2841;1.188998
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_342.jpg;15;1;0;5.002821;101.5936;86.93512;359.994;243.6547;1.25533
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_384.jpg;15;1;0;5.002778;101.5048;86.75549;0.03078326;245.003;1.331614
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_426.jpg;15;1;0;5.004013;101.4193;86.57555;0.009532596;246.2753;1.351071
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_468.jpg;15;1;0;5.00175;101.3361;86.3942;0.003425607;247.4673;1.284914
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_517.jpg;15;1;0;5.033114;101.2576;86.2095;0.03020793;248.7676;1.234179
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_559.jpg;15;1;0;5.003464;101.1841;86.0248;359.9779;250.0881;1.178395
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_602.jpg;15;1;0;5.006618;101.0837;85.74134;0.0191749;252.0455;1.18255
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_643.jpg;15;1;0;5.005088;101.0223;85.55138;0.01445501;253.3598;1.192866
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_684.jpg;15;1;0;5.004678;100.964;85.36013;0.01447316;254.6854;1.157003
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_726.jpg;15;1;0;5.00947;100.9114;85.16746;0.006597509;256.0622;1.163669
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_770.jpg;15;1;0;5.008911;100.8634;84.97346;0.007953515;257.415;1.181002
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_817.jpg;15;1;0;5.007561;100.8195;84.77852;0.007815871;258.7779;1.185445
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_867.jpg;15;1;0;5.008382;100.7618;84.48461;359.9919;260.8125;1.17242
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_909.jpg;15;1;0;5.005921;100.7297;84.2869;0.01999554;262.1567;1.197912
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_02_951.jpg;15;1;0;5.00419;100.7031;84.0891;0.005243904;263.4933;1.245441
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_03_001.jpg;15;1;0;5.00218;100.6673;83.79161;0.01162178;265.3098;1.15653
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_03_043.jpg;15;1;0;5.021668;100.6505;83.59189;0.02495394;266.7133;1.129247
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_03_085.jpg;15;1;0;5.008306;100.64;83.39272;0.002059992;268.1227;1.169403
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_03_126.jpg;15;1;0;5.00848;100.6336;83.19306;0.00205125;269.4807;1.200557
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_03_168.jpg;15;1;0;5.003432;100.6302;82.9931;0.01120754;270.7986;1.164822
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_03_210.jpg;13.86422;1;0;5.00974;100.6324;82.79311;0.01391176;272.1604;1.159438
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_03_251.jpg;12.00526;1;0;5.009486;100.6394;82.59349;0.005256975;273.4369;1.170178
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_03_301.jpg;10.12189;1;0;5.008269;100.6569;82.29428;359.9908;275.1146;1.162003
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_03_343.jpg;7.853572;1;0;5.011273;100.6734;82.09436;0.02060288;276.049;1.161165
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_03_385.jpg;6.360606;1;0;5.013926;100.6933;81.8953;0.01495808;276.8277;1.163868
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_03_435.jpg;4.143778;1;0;5.010746;100.715;81.69637;0.006762074;277.4562;1.132241
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_03_475.jpg;1.850004;1;0;5.012075;100.7388;81.49754;0.00388459;277.9285;1.085637
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_03_518.jpg;0.3646752;1;0;5.011583;100.7645;81.29882;0.003334867;278.2384;1.04316
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_03_559.jpg;0;1;0;5.011471;100.7919;81.09995;0.02128414;278.4065;1.015671
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_03_602.jpg;0;1;0;5.01148;100.8345;80.80126;0.08221071;278.5138;0.9796205
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_03_643.jpg;0;1;0;5.011628;100.8633;80.60195;0.1349926;278.5394;0.9389207
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_03_685.jpg;0;1;0;5.011673;100.8926;80.40216;0.2096163;278.5564;0.8909199
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_03_726.jpg;0;1;0;5.004508;100.9222;80.20224;0.3051903;278.5658;0.8419284
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_03_768.jpg;0;1;0;5.005947;100.9517;80.00222;0.4033331;278.5672;0.7734704
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_40_03_809.jpg;0;1;0;5.017016;100.9813;79.80211;0.5075331;278.5642;0.6930566
